timestamp,host,ttl,time
2025-07-07 00:02:37,google.ca,118,6.38
2025-07-07 00:02:37,google.ca,118,6.82
2025-07-07 00:02:42,8.8.8.8,118,6.54
2025-07-07 00:02:42,8.8.8.8,118,6.51
2025-07-07 00:02:42,google.ca,118,6.39
2025-07-07 00:02:42,google.ca,118,6.59
2025-07-07 00:02:47,8.8.8.8,118,6.28
2025-07-07 00:02:47,8.8.8.8,118,6.11
2025-07-07 00:02:47,google.ca,118,6.41
2025-07-07 00:02:47,google.ca,118,6.45
2025-07-07 00:02:52,8.8.8.8,118,6.23
2025-07-07 00:02:52,8.8.8.8,118,6.26
2025-07-07 00:02:52,google.ca,118,6.17
2025-07-07 00:02:52,google.ca,118,6.24
2025-07-07 00:03:01,8.8.8.8,118,6.59
2025-07-07 00:03:01,8.8.8.8,118,6.49
2025-07-07 00:03:01,google.ca,118,6.12
2025-07-07 00:03:01,google.ca,118,6.33
2025-07-07 00:03:06,8.8.8.8,118,6.31
2025-07-07 00:03:06,8.8.8.8,118,6.05
2025-07-07 00:03:06,google.ca,118,6.23
2025-07-07 00:03:06,google.ca,118,6.32
2025-07-07 00:03:11,8.8.8.8,118,6.06
2025-07-07 00:03:11,8.8.8.8,118,6.5
2025-07-07 00:03:11,google.ca,118,6.8
2025-07-07 00:03:11,google.ca,118,6.84
2025-07-07 00:03:16,8.8.8.8,118,6.37
2025-07-07 00:03:16,8.8.8.8,118,6.24
2025-07-07 00:03:16,google.ca,118,6.19
2025-07-07 00:03:16,google.ca,118,6.42
2025-07-07 00:03:21,8.8.8.8,118,6.15
2025-07-07 00:03:21,8.8.8.8,118,6.75
2025-07-07 00:03:21,google.ca,118,6.84
2025-07-07 00:03:21,google.ca,118,7.01
2025-07-07 00:03:26,8.8.8.8,118,6.36
2025-07-07 00:03:26,8.8.8.8,118,6.43
2025-07-07 00:03:26,google.ca,118,6.08
2025-07-07 00:03:26,google.ca,118,6.78
2025-07-07 00:03:31,8.8.8.8,118,6.5
2025-07-07 00:03:31,8.8.8.8,118,6.1
2025-07-07 00:03:31,google.ca,118,6.81
2025-07-07 00:03:31,google.ca,118,6.47
2025-07-07 00:03:36,8.8.8.8,118,6.42
2025-07-07 00:03:36,8.8.8.8,118,6.16
2025-07-07 00:03:36,google.ca,118,5.98
2025-07-07 00:03:36,google.ca,118,6.4
2025-07-07 00:03:41,8.8.8.8,118,6.32
2025-07-07 00:03:41,8.8.8.8,118,6.54
2025-07-07 00:03:41,google.ca,118,6.93
2025-07-07 00:03:41,google.ca,118,6.56
2025-07-07 00:03:46,8.8.8.8,118,6.36
2025-07-07 00:03:46,8.8.8.8,118,6.53
2025-07-07 00:03:46,google.ca,118,6.81
2025-07-07 00:03:46,google.ca,118,6.25
2025-07-07 00:03:52,8.8.8.8,118,6.27
2025-07-07 00:03:52,8.8.8.8,118,9.67
2025-07-07 00:03:52,google.ca,118,6.47
2025-07-07 00:03:52,google.ca,118,7.02
2025-07-07 00:04:01,8.8.8.8,118,6.24
2025-07-07 00:04:01,8.8.8.8,118,6.24
2025-07-07 00:04:01,google.ca,118,6.36
2025-07-07 00:04:01,google.ca,118,6.31
2025-07-07 00:04:06,8.8.8.8,118,6.24
2025-07-07 00:04:06,8.8.8.8,118,6.32
2025-07-07 00:04:06,google.ca,118,6.41
2025-07-07 00:04:06,google.ca,118,6.47
2025-07-07 00:04:11,8.8.8.8,118,6.29
2025-07-07 00:04:11,8.8.8.8,118,6.69
2025-07-07 00:04:11,google.ca,118,5.86
2025-07-07 00:04:11,google.ca,118,6.95
2025-07-07 00:04:16,8.8.8.8,118,6.42
2025-07-07 00:04:16,8.8.8.8,118,6.05
2025-07-07 00:04:16,google.ca,118,6.62
2025-07-07 00:04:16,google.ca,118,6.17
2025-07-07 00:04:21,8.8.8.8,118,6.32
2025-07-07 00:04:21,8.8.8.8,118,6.6
2025-07-07 00:04:21,google.ca,118,6.26
2025-07-07 00:04:21,google.ca,118,6.91
2025-07-07 00:04:26,8.8.8.8,118,6.32
2025-07-07 00:04:26,8.8.8.8,118,6.4
2025-07-07 00:04:26,google.ca,118,6.92
2025-07-07 00:04:26,google.ca,118,6.96
2025-07-07 00:04:31,8.8.8.8,118,6.2
2025-07-07 00:04:31,8.8.8.8,118,6.53
2025-07-07 00:04:31,google.ca,118,6.29
2025-07-07 00:04:31,google.ca,118,6.55
2025-07-07 00:04:36,8.8.8.8,118,6.35
2025-07-07 00:04:36,8.8.8.8,118,6.38
2025-07-07 00:04:36,google.ca,118,6.71
2025-07-07 00:04:36,google.ca,118,6.55
2025-07-07 00:04:41,8.8.8.8,118,6.57
2025-07-07 00:04:41,8.8.8.8,118,6.61
2025-07-07 00:04:41,google.ca,118,6.78
2025-07-07 00:04:41,google.ca,118,7.37
2025-07-07 00:04:46,8.8.8.8,118,6.58
2025-07-07 00:04:46,8.8.8.8,118,6.08
2025-07-07 00:04:46,google.ca,118,6.58
2025-07-07 00:04:46,google.ca,118,6.17
2025-07-07 00:04:51,8.8.8.8,118,6.3
2025-07-07 00:04:51,8.8.8.8,118,6.08
2025-07-07 00:04:51,google.ca,118,6.54
2025-07-07 00:04:51,google.ca,118,6.91
2025-07-07 00:05:01,8.8.8.8,118,6.26
2025-07-07 00:05:01,8.8.8.8,118,6.67
2025-07-07 00:05:01,google.ca,118,6.71
2025-07-07 00:05:01,google.ca,118,5.98
2025-07-07 00:05:06,8.8.8.8,118,6.07
2025-07-07 00:05:06,8.8.8.8,118,6.17
2025-07-07 00:05:06,google.ca,118,6.29
2025-07-07 00:05:06,google.ca,118,6.62
2025-07-07 00:05:11,8.8.8.8,118,6.27
2025-07-07 00:05:11,8.8.8.8,118,6.05
2025-07-07 00:05:11,google.ca,118,5.95
2025-07-07 00:05:11,google.ca,118,6.97
2025-07-07 00:05:16,8.8.8.8,118,6.4
2025-07-07 00:05:16,8.8.8.8,118,6.14
2025-07-07 00:05:16,google.ca,118,6.23
2025-07-07 00:05:16,google.ca,118,6.86
2025-07-07 00:05:21,8.8.8.8,118,6.25
2025-07-07 00:05:21,8.8.8.8,118,7.05
2025-07-07 00:05:21,google.ca,118,6.95
2025-07-07 00:05:21,google.ca,118,6.73
2025-07-07 00:05:26,8.8.8.8,118,6.01
2025-07-07 00:05:26,8.8.8.8,118,6.36
2025-07-07 00:05:26,google.ca,118,7.0
2025-07-07 00:05:26,google.ca,118,6.54
2025-07-07 00:05:32,8.8.8.8,118,6.47
2025-07-07 00:05:32,8.8.8.8,118,6.62
2025-07-07 00:05:32,google.ca,118,6.42
2025-07-07 00:05:32,google.ca,118,6.49
2025-07-07 00:05:37,8.8.8.8,118,6.54
2025-07-07 00:05:37,8.8.8.8,118,6.01
2025-07-07 00:05:37,google.ca,118,6.45
2025-07-07 00:05:37,google.ca,118,6.34
2025-07-07 00:05:42,8.8.8.8,118,6.56
2025-07-07 00:05:42,8.8.8.8,118,6.14
2025-07-07 00:05:42,google.ca,118,5.99
2025-07-07 00:05:42,google.ca,118,6.66
2025-07-07 00:05:47,8.8.8.8,118,6.15
2025-07-07 00:05:47,8.8.8.8,118,6.29
2025-07-07 00:05:47,google.ca,118,6.86
2025-07-07 00:05:47,google.ca,118,6.86
2025-07-07 00:05:52,8.8.8.8,118,6.57
2025-07-07 00:05:52,8.8.8.8,118,6.49
2025-07-07 00:05:52,google.ca,118,6.21
2025-07-07 00:05:52,google.ca,118,6.6
2025-07-07 00:06:01,8.8.8.8,118,6.04
2025-07-07 00:06:01,8.8.8.8,118,6.41
2025-07-07 00:06:01,google.ca,118,6.34
2025-07-07 00:06:01,google.ca,118,6.65
2025-07-07 00:06:06,8.8.8.8,118,6.1
2025-07-07 00:06:06,8.8.8.8,118,6.83
2025-07-07 00:06:06,google.ca,118,6.25
2025-07-07 00:06:06,google.ca,118,7.18
2025-07-07 00:06:11,8.8.8.8,118,6.09
2025-07-07 00:06:11,8.8.8.8,118,6.26
2025-07-07 00:06:11,google.ca,118,6.22
2025-07-07 00:06:11,google.ca,118,6.69
2025-07-07 00:06:16,8.8.8.8,118,6.13
2025-07-07 00:06:16,8.8.8.8,118,5.95
2025-07-07 00:06:16,google.ca,118,6.54
2025-07-07 00:06:16,google.ca,118,6.45
2025-07-07 00:06:21,8.8.8.8,118,6.54
2025-07-07 00:06:21,8.8.8.8,118,6.02
2025-07-07 00:06:21,google.ca,118,6.42
2025-07-07 00:06:21,google.ca,118,6.47
2025-07-07 00:06:26,8.8.8.8,118,6.34
2025-07-07 00:06:26,8.8.8.8,118,6.75
2025-07-07 00:06:26,google.ca,118,6.73
2025-07-07 00:06:26,google.ca,118,6.11
2025-07-07 00:06:31,8.8.8.8,118,6.33
2025-07-07 00:06:31,8.8.8.8,118,6.43
2025-07-07 00:06:31,google.ca,118,6.87
2025-07-07 00:06:31,google.ca,118,7.19
2025-07-07 00:06:36,8.8.8.8,118,6.32
2025-07-07 00:06:36,8.8.8.8,118,6.29
2025-07-07 00:06:36,google.ca,118,6.52
2025-07-07 00:06:36,google.ca,118,7.01
2025-07-07 00:06:41,8.8.8.8,118,6.16
2025-07-07 00:06:41,8.8.8.8,118,6.54
2025-07-07 00:06:41,google.ca,118,6.09
2025-07-07 00:06:41,google.ca,118,6.39
2025-07-07 00:06:46,8.8.8.8,118,6.42
2025-07-07 00:06:46,8.8.8.8,118,6.53
2025-07-07 00:06:46,google.ca,118,6.75
2025-07-07 00:06:46,google.ca,118,6.1
2025-07-07 00:06:51,8.8.8.8,118,6.2
2025-07-07 00:06:51,8.8.8.8,118,6.11
2025-07-07 00:06:51,google.ca,118,5.89
2025-07-07 00:06:51,google.ca,118,6.15
2025-07-07 00:07:01,8.8.8.8,118,5.97
2025-07-07 00:07:01,8.8.8.8,118,6.24
2025-07-07 00:07:01,google.ca,118,6.78
2025-07-07 00:07:01,google.ca,118,6.8
2025-07-07 00:07:06,8.8.8.8,118,7.76
2025-07-07 00:07:06,8.8.8.8,118,6.42
2025-07-07 00:07:06,google.ca,118,6.87
2025-07-07 00:07:06,google.ca,118,6.58
2025-07-07 00:07:11,8.8.8.8,118,6.24
2025-07-07 00:07:11,8.8.8.8,118,6.69
2025-07-07 00:07:11,google.ca,118,6.56
2025-07-07 00:07:11,google.ca,118,6.2
2025-07-07 00:07:16,8.8.8.8,118,6.16
2025-07-07 00:07:16,8.8.8.8,118,6.3
2025-07-07 00:07:16,google.ca,118,6.3
2025-07-07 00:07:16,google.ca,118,6.69
2025-07-07 00:07:22,8.8.8.8,118,6.56
2025-07-07 00:07:22,8.8.8.8,118,6.6
2025-07-07 00:07:22,google.ca,118,6.39
2025-07-07 00:07:22,google.ca,118,6.1
2025-07-07 00:07:27,8.8.8.8,118,6.12
2025-07-07 00:07:27,8.8.8.8,118,6.2
2025-07-07 00:07:27,google.ca,118,6.84
2025-07-07 00:07:27,google.ca,118,6.59
2025-07-07 00:07:32,8.8.8.8,118,6.39
2025-07-07 00:07:32,8.8.8.8,118,6.38
2025-07-07 00:07:32,google.ca,118,6.81
2025-07-07 00:07:32,google.ca,118,6.52
2025-07-07 00:07:37,8.8.8.8,118,6.51
2025-07-07 00:07:37,8.8.8.8,118,6.44
2025-07-07 00:07:37,google.ca,118,6.83
2025-07-07 00:07:37,google.ca,118,6.62
2025-07-07 00:07:42,8.8.8.8,118,6.44
2025-07-07 00:07:42,8.8.8.8,118,6.27
2025-07-07 00:07:42,google.ca,118,6.23
2025-07-07 00:07:42,google.ca,118,7.27
2025-07-07 00:07:47,8.8.8.8,118,6.31
2025-07-07 00:07:47,8.8.8.8,118,6.18
2025-07-07 00:07:47,google.ca,118,6.36
2025-07-07 00:07:47,google.ca,118,6.74
2025-07-07 00:07:52,8.8.8.8,118,6.36
2025-07-07 00:07:52,8.8.8.8,118,6.42
2025-07-07 00:07:52,google.ca,118,6.61
2025-07-07 00:07:52,google.ca,118,6.88
2025-07-07 00:08:01,8.8.8.8,118,6.32
2025-07-07 00:08:01,8.8.8.8,118,6.25
2025-07-07 00:08:01,google.ca,118,5.9
2025-07-07 00:08:01,google.ca,118,5.99
2025-07-07 00:08:06,8.8.8.8,118,6.12
2025-07-07 00:08:06,8.8.8.8,118,5.88
2025-07-07 00:08:06,google.ca,118,6.23
2025-07-07 00:08:06,google.ca,118,5.99
2025-07-07 00:08:11,8.8.8.8,118,6.65
2025-07-07 00:08:11,8.8.8.8,118,6.3
2025-07-07 00:08:11,google.ca,118,11.4
2025-07-07 00:08:11,google.ca,118,6.38
2025-07-07 00:08:16,8.8.8.8,118,6.46
2025-07-07 00:08:16,8.8.8.8,118,6.47
2025-07-07 00:08:16,google.ca,118,6.39
2025-07-07 00:08:16,google.ca,118,6.32
2025-07-07 00:08:21,8.8.8.8,118,6.55
2025-07-07 00:08:21,8.8.8.8,118,6.45
2025-07-07 00:08:21,google.ca,118,6.49
2025-07-07 00:08:21,google.ca,118,6.72
2025-07-07 00:08:26,8.8.8.8,118,6.42
2025-07-07 00:08:26,8.8.8.8,118,6.58
2025-07-07 00:08:26,google.ca,118,6.32
2025-07-07 00:08:26,google.ca,118,6.03
2025-07-07 00:08:31,8.8.8.8,118,5.94
2025-07-07 00:08:31,8.8.8.8,118,6.39
2025-07-07 00:08:31,google.ca,118,6.25
2025-07-07 00:08:31,google.ca,118,6.31
2025-07-07 00:08:36,8.8.8.8,118,6.13
2025-07-07 00:08:36,8.8.8.8,118,6.37
2025-07-07 00:08:36,google.ca,118,6.47
2025-07-07 00:08:36,google.ca,118,6.32
2025-07-07 00:08:41,8.8.8.8,118,6.07
2025-07-07 00:08:41,8.8.8.8,118,6.23
2025-07-07 00:08:41,google.ca,118,6.26
2025-07-07 00:08:41,google.ca,118,6.37
2025-07-07 00:08:46,8.8.8.8,118,6.45
2025-07-07 00:08:46,8.8.8.8,118,6.68
2025-07-07 00:08:46,google.ca,118,6.26
2025-07-07 00:08:46,google.ca,118,6.62
2025-07-07 00:08:51,8.8.8.8,118,6.41
2025-07-07 00:08:51,8.8.8.8,118,6.42
2025-07-07 00:08:51,google.ca,118,6.29
2025-07-07 00:08:51,google.ca,118,6.42
2025-07-07 00:09:02,8.8.8.8,118,6.27
2025-07-07 00:09:02,8.8.8.8,118,6.35
2025-07-07 00:09:02,google.ca,118,6.34
2025-07-07 00:09:02,google.ca,118,6.12
2025-07-07 00:09:07,8.8.8.8,118,6.37
2025-07-07 00:09:07,8.8.8.8,118,6.45
2025-07-07 00:09:07,google.ca,118,6.28
2025-07-07 00:09:07,google.ca,118,6.65
2025-07-07 00:09:12,8.8.8.8,118,6.23
2025-07-07 00:09:12,8.8.8.8,118,6.2
2025-07-07 00:09:12,google.ca,118,6.44
2025-07-07 00:09:12,google.ca,118,6.29
2025-07-07 00:09:17,8.8.8.8,118,6.21
2025-07-07 00:09:17,8.8.8.8,118,6.37
2025-07-07 00:09:17,google.ca,118,6.07
2025-07-07 00:09:17,google.ca,118,6.55
2025-07-07 00:09:22,8.8.8.8,118,6.26
2025-07-07 00:09:22,8.8.8.8,118,6.04
2025-07-07 00:09:22,google.ca,118,6.1
2025-07-07 00:09:22,google.ca,118,6.63
2025-07-07 00:09:27,8.8.8.8,118,6.1
2025-07-07 00:09:27,8.8.8.8,118,6.02
2025-07-07 00:09:27,google.ca,118,6.08
2025-07-07 00:09:27,google.ca,118,6.07
2025-07-07 00:09:32,8.8.8.8,118,6.54
2025-07-07 00:09:32,8.8.8.8,118,6.27
2025-07-07 00:09:32,google.ca,118,6.23
2025-07-07 00:09:32,google.ca,118,6.62
2025-07-07 00:09:37,8.8.8.8,118,6.46
2025-07-07 00:09:37,8.8.8.8,118,6.31
2025-07-07 00:09:37,google.ca,118,6.46
2025-07-07 00:09:37,google.ca,118,6.24
2025-07-07 00:09:42,8.8.8.8,118,6.24
2025-07-07 00:09:42,8.8.8.8,118,6.62
2025-07-07 00:09:42,google.ca,118,6.41
2025-07-07 00:09:42,google.ca,118,6.66
2025-07-07 00:09:47,8.8.8.8,118,5.94
2025-07-07 00:09:47,8.8.8.8,118,6.14
2025-07-07 00:09:47,google.ca,118,6.01
2025-07-07 00:09:47,google.ca,118,6.75
2025-07-07 00:09:52,8.8.8.8,118,6.13
2025-07-07 00:09:52,8.8.8.8,118,6.21
2025-07-07 00:09:52,google.ca,118,5.93
2025-07-07 00:09:52,google.ca,118,6.05
2025-07-07 00:10:01,8.8.8.8,118,6.01
2025-07-07 00:10:01,8.8.8.8,118,6.54
2025-07-07 00:10:01,google.ca,118,6.14
2025-07-07 00:10:01,google.ca,118,6.52
2025-07-07 00:10:06,8.8.8.8,118,6.19
2025-07-07 00:10:06,8.8.8.8,118,6.62
2025-07-07 00:10:06,google.ca,118,6.34
2025-07-07 00:10:06,google.ca,118,6.74
2025-07-07 00:10:11,8.8.8.8,118,6.25
2025-07-07 00:10:11,8.8.8.8,118,6.54
2025-07-07 00:10:11,google.ca,118,5.97
2025-07-07 00:10:11,google.ca,118,6.43
2025-07-07 00:10:16,8.8.8.8,118,6.6
2025-07-07 00:10:16,8.8.8.8,118,6.18
2025-07-07 00:10:16,google.ca,118,5.87
2025-07-07 00:10:16,google.ca,118,6.53
2025-07-07 00:10:21,8.8.8.8,118,6.4
2025-07-07 00:10:21,8.8.8.8,118,6.15
2025-07-07 00:10:21,google.ca,118,6.11
2025-07-07 00:10:21,google.ca,118,6.55
2025-07-07 00:10:26,8.8.8.8,118,6.27
2025-07-07 00:10:26,8.8.8.8,118,6.36
2025-07-07 00:10:26,google.ca,118,6.25
2025-07-07 00:10:26,google.ca,118,6.14
2025-07-07 00:10:31,8.8.8.8,118,6.32
2025-07-07 00:10:31,8.8.8.8,118,6.31
2025-07-07 00:10:31,google.ca,118,6.18
2025-07-07 00:10:31,google.ca,118,5.98
2025-07-07 00:10:36,8.8.8.8,118,6.12
2025-07-07 00:10:36,8.8.8.8,118,6.15
2025-07-07 00:10:36,google.ca,118,6.46
2025-07-07 00:10:36,google.ca,118,6.12
2025-07-07 00:10:41,8.8.8.8,118,6.22
2025-07-07 00:10:41,8.8.8.8,118,6.09
2025-07-07 00:10:41,google.ca,118,6.33
2025-07-07 00:10:41,google.ca,118,6.33
2025-07-07 00:10:47,8.8.8.8,118,6.35
2025-07-07 00:10:47,8.8.8.8,118,8.06
2025-07-07 00:10:47,google.ca,118,6.1
2025-07-07 00:10:47,google.ca,118,6.55
2025-07-07 00:10:52,8.8.8.8,118,6.01
2025-07-07 00:10:52,8.8.8.8,118,6.35
2025-07-07 00:10:52,google.ca,118,6.04
2025-07-07 00:10:52,google.ca,118,6.53
2025-07-07 00:11:01,8.8.8.8,118,6.0
2025-07-07 00:11:01,8.8.8.8,118,6.45
2025-07-07 00:11:01,google.ca,118,6.26
2025-07-07 00:11:01,google.ca,118,6.13
2025-07-07 00:11:06,8.8.8.8,118,5.66
2025-07-07 00:11:06,8.8.8.8,118,6.37
2025-07-07 00:11:06,google.ca,118,6.15
2025-07-07 00:11:06,google.ca,118,6.27
2025-07-07 00:11:11,8.8.8.8,118,6.37
2025-07-07 00:11:11,8.8.8.8,118,6.49
2025-07-07 00:11:11,google.ca,118,6.17
2025-07-07 00:11:11,google.ca,118,6.43
2025-07-07 00:11:16,8.8.8.8,118,6.33
2025-07-07 00:11:16,8.8.8.8,118,6.38
2025-07-07 00:11:16,google.ca,118,6.24
2025-07-07 00:11:16,google.ca,118,6.64
2025-07-07 00:11:21,8.8.8.8,118,6.06
2025-07-07 00:11:21,8.8.8.8,118,6.66
2025-07-07 00:11:21,google.ca,118,6.22
2025-07-07 00:11:21,google.ca,118,6.18
2025-07-07 00:11:26,8.8.8.8,118,6.23
2025-07-07 00:11:26,8.8.8.8,118,6.2
2025-07-07 00:11:26,google.ca,118,5.99
2025-07-07 00:11:26,google.ca,118,6.43
2025-07-07 00:11:31,8.8.8.8,118,6.05
2025-07-07 00:11:31,8.8.8.8,118,6.15
2025-07-07 00:11:31,google.ca,118,6.28
2025-07-07 00:11:31,google.ca,118,6.42
2025-07-07 00:11:36,8.8.8.8,118,6.12
2025-07-07 00:11:36,8.8.8.8,118,6.49
2025-07-07 00:11:36,google.ca,118,6.29
2025-07-07 00:11:36,google.ca,118,6.29
2025-07-07 00:11:41,8.8.8.8,118,6.25
2025-07-07 00:11:41,8.8.8.8,118,6.67
2025-07-07 00:11:41,google.ca,118,6.37
2025-07-07 00:11:41,google.ca,118,6.39
2025-07-07 00:11:46,8.8.8.8,118,6.53
2025-07-07 00:11:46,8.8.8.8,118,6.3
2025-07-07 00:11:46,google.ca,118,6.5
2025-07-07 00:11:46,google.ca,118,6.72
2025-07-07 00:11:51,8.8.8.8,118,6.08
2025-07-07 00:11:51,8.8.8.8,118,6.58
2025-07-07 00:11:51,google.ca,118,6.18
2025-07-07 00:11:51,google.ca,118,5.99
2025-07-07 00:12:01,8.8.8.8,118,6.39
2025-07-07 00:12:01,8.8.8.8,118,6.3
2025-07-07 00:12:01,google.ca,118,6.46
2025-07-07 00:12:01,google.ca,118,6.32
2025-07-07 00:12:06,8.8.8.8,118,6.62
2025-07-07 00:12:06,8.8.8.8,118,6.07
2025-07-07 00:12:06,google.ca,118,6.2
2025-07-07 00:12:06,google.ca,118,6.08
2025-07-07 00:12:11,8.8.8.8,118,6.51
2025-07-07 00:12:11,8.8.8.8,118,6.37
2025-07-07 00:12:11,google.ca,118,6.43
2025-07-07 00:12:11,google.ca,118,6.56
2025-07-07 00:12:16,8.8.8.8,118,6.25
2025-07-07 00:12:16,8.8.8.8,118,6.45
2025-07-07 00:12:16,google.ca,118,5.67
2025-07-07 00:12:16,google.ca,118,6.35
2025-07-07 00:12:22,8.8.8.8,118,6.42
2025-07-07 00:12:22,8.8.8.8,118,6.46
2025-07-07 00:12:22,google.ca,118,6.24
2025-07-07 00:12:22,google.ca,118,6.42
